order_id,order_date,customer_id,customer_name,product_id,category,product_name,sales,quantity,discount,profit
ORD-102865,2020-04-29,CUST-2809,Customer_46,PROD-790,Office Supplies,Printer,248.42,5,0.03,61.8
ORD-102866,2020-04-29,CUST-4167,Customer_236,PROD-397,Furniture,Phone,381.58,1,0.1,52.5
ORD-102867,2020-04-29,CUST-7352,Customer_48,PROD-463,Office Supplies,Laptop,218.58,7,0.21,40.8
ORD-102868,2020-04-29,CUST-7056,Customer_198,PROD-817,Furniture,Desk,72.52,1,0.17,132.12
ORD-102869,2020-04-29,CUST-3437,Customer_84,PROD-139,Technology,Printer,437.31,1,0.2,20.45
ORD-102870,2020-04-29,CUST-7468,Customer_31,PROD-915,Furniture,Chair,50.62,9,0.29,44.69
ORD-102871,2020-04-29,CUST-6951,Customer_161,PROD-724,Furniture,Printer,102.59,6,0.29,20.57
ORD-102872,2020-04-29,CUST-6276,Customer_428,PROD-439,Office Supplies,Phone,145.72,7,0.27,92.58
ORD-102873,2020-04-29,CUST-9859,Customer_71,PROD-615,Furniture,Printer,497.69,2,0.15,190.1
ORD-102874,2020-04-29,CUST-8818,Customer_8,PROD-207,Technology,Monitor,214.26,8,0.1,47.57
ORD-102875,2020-04-29,CUST-5728,Customer_457,PROD-415,Office Supplies,Chair,255.84,7,0.08,192.05
ORD-102876,2020-04-29,CUST-3624,Customer_386,PROD-213,Furniture,Monitor,387.15,5,0.17,114.17
ORD-102877,2020-04-29,CUST-6738,Customer_401,PROD-266,Furniture,Printer,321.84,8,0.14,148.86
ORD-102878,2020-04-29,CUST-5232,Customer_52,PROD-360,Office Supplies,Monitor,422.3,2,0.3,33.25
ORD-102879,2020-04-29,CUST-6793,Customer_45,PROD-717,Office Supplies,Phone,248.35,6,0.16,6.11
ORD-102880,2020-04-30,CUST-5523,Customer_293,PROD-323,Furniture,Desk,486.37,4,0.1,94.2
ORD-102881,2020-04-30,CUST-6571,Customer_426,PROD-361,Furniture,Phone,400.44,7,0.19,197.69
ORD-102882,2020-04-30,CUST-3224,Customer_300,PROD-350,Office Supplies,Laptop,206.67,6,0.01,127.55
ORD-102883,2020-04-30,CUST-9389,Customer_465,PROD-625,Office Supplies,Monitor,196.82,6,0.03,120.41
ORD-102884,2020-04-30,CUST-7091,Customer_373,PROD-809,Technology,Phone,465.45,5,0.2,62.53
ORD-102885,2020-04-30,CUST-9662,Customer_38,PROD-225,Technology,Laptop,345.36,5,0.04,169.87
ORD-102886,2020-04-30,CUST-7361,Customer_355,PROD-305,Technology,Printer,314.5,2,0.23,124.24
ORD-102887,2020-04-30,CUST-2948,Customer_380,PROD-239,Office Supplies,Laptop,381.34,7,0.02,118.72
ORD-102888,2020-04-30,CUST-8094,Customer_495,PROD-161,Office Supplies,Monitor,284.81,7,0.18,23.13
ORD-102889,2020-04-30,CUST-7318,Customer_231,PROD-382,Office Supplies,Table,87.99,8,0.2,189.43
ORD-102890,2020-04-30,CUST-4796,Customer_478,PROD-153,Furniture,Printer,166.42,4,0.23,12.6
ORD-102891,2020-04-30,CUST-1234,Customer_262,PROD-445,Office Supplies,Laptop,283.39,9,0.27,80.92
ORD-102892,2020-04-30,CUST-4607,Customer_68,PROD-623,Furniture,Monitor,18.9,3,0.09,34.89
ORD-102893,2020-04-30,CUST-9043,Customer_179,PROD-235,Office Supplies,Monitor,224.3,3,0.22,-4.81
ORD-102894,2020-04-30,CUST-1522,Customer_357,PROD-429,Office Supplies,Phone,380.34,2,0.02,-13.98
ORD-102895,2020-04-30,CUST-6904,Customer_419,PROD-243,Furniture,Chair,90.47,7,0.25,23.22
ORD-102896,2020-04-30,CUST-5888,Customer_186,PROD-535,Office Supplies,Printer,41.63,2,0.27,122.24
ORD-102897,2020-04-30,CUST-6832,Customer_441,PROD-381,Office Supplies,Laptop,419.65,7,0.22,193.7
ORD-102898,2020-04-30,CUST-8122,Customer_201,PROD-235,Office Supplies,Chair,312.46,3,0.08,163.32
ORD-102899,2020-04-30,CUST-6842,Customer_390,PROD-588,Technology,Monitor,96.52,1,0.02,4.51
ORD-102900,2020-04-30,CUST-2316,Customer_13,PROD-912,Office Supplies,Laptop,405.09,8,0.13,-30.4
ORD-102901,2020-04-30,CUST-2124,Customer_443,PROD-832,Furniture,Laptop,332.48,8,0.08,121.67
ORD-102902,2020-04-30,CUST-6621,Customer_214,PROD-951,Furniture,Laptop,173.72,1,0.16,-42.49
ORD-102903,2020-04-30,CUST-6423,Customer_220,PROD-820,Furniture,Phone,194.34,6,0.12,164.78
ORD-102904,2020-05-01,CUST-3587,Customer_286,PROD-500,Office Supplies,Laptop,86.39,4,0.04,156.39
ORD-102905,2020-05-01,CUST-6672,Customer_244,PROD-970,Furniture,Chair,419.28,5,0.25,148.43
ORD-102906,2020-05-01,CUST-2378,Customer_356,PROD-991,Technology,Table,259.41,8,0.26,88.11
ORD-102907,2020-05-01,CUST-4374,Customer_258,PROD-548,Furniture,Laptop,282.94,8,0.24,193.38
ORD-102908,2020-05-01,CUST-2519,Customer_58,PROD-734,Office Supplies,Table,442.91,7,0.06,64.59
ORD-102909,2020-05-01,CUST-6777,Customer_36,PROD-727,Technology,Desk,17.76,5,0.13,196.63
ORD-102910,2020-05-01,CUST-8935,Customer_328,PROD-768,Furniture,Monitor,42.79,6,0.05,170.47
ORD-102911,2020-05-01,CUST-7093,Customer_429,PROD-369,Technology,Printer,89.17,8,0.2,-18.36
ORD-102912,2020-05-01,CUST-9418,Customer_490,PROD-116,Furniture,Phone,24.72,5,0.24,173.72
ORD-102913,2020-05-01,CUST-6355,Customer_498,PROD-368,Office Supplies,Desk,332.5,3,0.17,26.22
ORD-102914,2020-05-01,CUST-5968,Customer_393,PROD-960,Technology,Desk,320.6,9,0.16,142.06
ORD-102915,2020-05-01,CUST-6574,Customer_382,PROD-581,Furniture,Chair,113.29,9,0.21,-49.95
ORD-102916,2020-05-01,CUST-5072,Customer_193,PROD-318,Furniture,Chair,83.21,1,0.03,18.96
ORD-102917,2020-05-01,CUST-3257,Customer_333,PROD-418,Technology,Table,81.39,7,0.07,139.61
ORD-102918,2020-05-01,CUST-9588,Customer_50,PROD-337,Technology,Table,477.09,4,0.09,193.09
ORD-102919,2020-05-01,CUST-5424,Customer_463,PROD-644,Technology,Phone,349.82,6,0.16,-7.26
ORD-102920,2020-05-01,CUST-4237,Customer_32,PROD-384,Technology,Phone,296.86,7,0.29,64.85
ORD-102921,2020-05-01,CUST-4893,Customer_98,PROD-136,Furniture,Printer,168.02,8,0.26,96.79
ORD-102922,2020-05-01,CUST-3005,Customer_43,PROD-202,Furniture,Laptop,222.19,5,0.07,188.14
ORD-102923,2020-05-01,CUST-3016,Customer_381,PROD-822,Furniture,Phone,53.81,5,0.07,63.32
ORD-102924,2020-05-01,CUST-2772,Customer_351,PROD-529,Office Supplies,Phone,499.09,6,0.13,183.38
ORD-102925,2020-05-01,CUST-9353,Customer_334,PROD-891,Technology,Table,379.99,7,0.29,194.55
ORD-102926,2020-05-01,CUST-4976,Customer_310,PROD-753,Furniture,Laptop,314.51,5,0.05,185.41
ORD-102927,2020-05-01,CUST-2751,Customer_47,PROD-338,Technology,Printer,298.01,5,0.29,137.18
ORD-102928,2020-05-02,CUST-9967,Customer_270,PROD-840,Technology,Monitor,257.11,4,0.06,-18.44
ORD-102929,2020-05-02,CUST-8430,Customer_432,PROD-744,Furniture,Monitor,136.14,1,0.27,100.6
ORD-102930,2020-05-02,CUST-8170,Customer_311,PROD-224,Technology,Chair,120.93,7,0.25,138.38
ORD-102931,2020-05-02,CUST-7469,Customer_413,PROD-664,Technology,Printer,279.27,7,0.26,188.73
ORD-102932,2020-05-02,CUST-4220,Customer_431,PROD-699,Technology,Laptop,44.4,6,0.27,144.49
ORD-102933,2020-05-02,CUST-1539,Customer_63,PROD-709,Technology,Chair,46.49,2,0.07,84.73
ORD-102934,2020-05-02,CUST-2461,Customer_19,PROD-981,Technology,Chair,284.8,2,0.23,1.29
ORD-102935,2020-05-02,CUST-6184,Customer_347,PROD-706,Furniture,Chair,460.71,6,0.2,64.26
ORD-102936,2020-05-02,CUST-9547,Customer_393,PROD-287,Furniture,Printer,457.99,9,0.26,109.58
ORD-102937,2020-05-02,CUST-1234,Customer_101,PROD-987,Technology,Table,15.31,5,0.15,31.15
ORD-102938,2020-05-02,CUST-2548,Customer_37,PROD-355,Technology,Laptop,62.62,7,0.12,64.11
ORD-102939,2020-05-02,CUST-8480,Customer_107,PROD-684,Technology,Printer,295.71,2,0.22,-45.66
ORD-102940,2020-05-02,CUST-5213,Customer_92,PROD-973,Office Supplies,Printer,425.75,6,0.08,169.76
ORD-102941,2020-05-02,CUST-2673,Customer_308,PROD-893,Technology,Desk,477.68,6,0.25,-41.31
ORD-102942,2020-05-02,CUST-7708,Customer_185,PROD-629,Office Supplies,Phone,431.69,6,0.09,52.32
ORD-102943,2020-05-02,CUST-8982,Customer_216,PROD-775,Office Supplies,Monitor,342.03,6,0.01,77.74
ORD-102944,2020-05-02,CUST-3100,Customer_28,PROD-491,Office Supplies,Printer,108.26,4,0.17,193.1
ORD-102945,2020-05-02,CUST-4748,Customer_36,PROD-757,Furniture,Desk,45.58,5,0.25,183.79
ORD-102946,2020-05-02,CUST-4173,Customer_372,PROD-567,Office Supplies,Monitor,33.28,4,0.21,111.59
ORD-102947,2020-05-02,CUST-2815,Customer_320,PROD-925,Technology,Table,309.92,6,0.3,96.01
ORD-102948,2020-05-02,CUST-4841,Customer_18,PROD-352,Technology,Table,27.73,9,0.04,41.64
ORD-102949,2020-05-02,CUST-9016,Customer_345,PROD-771,Furniture,Laptop,372.23,5,0.1,-39.73
ORD-102950,2020-05-02,CUST-8011,Customer_419,PROD-960,Furniture,Desk,359.11,5,0.11,16.93
ORD-102951,2020-05-02,CUST-5493,Customer_196,PROD-660,Technology,Printer,49.01,3,0.02,161.93
ORD-102952,2020-05-03,CUST-1674,Customer_78,PROD-275,Furniture,Laptop,454.24,7,0.01,112.07
ORD-102953,2020-05-03,CUST-9088,Customer_167,PROD-565,Furniture,Desk,265.75,5,0.01,153.61
ORD-102954,2020-05-03,CUST-9578,Customer_90,PROD-938,Office Supplies,Printer,453.17,2,0.12,159.24
ORD-102955,2020-05-03,CUST-3158,Customer_264,PROD-676,Office Supplies,Laptop,451.79,9,0.25,-34.45
ORD-102956,2020-05-03,CUST-3661,Customer_472,PROD-388,Furniture,Monitor,106.55,5,0.21,34.29
ORD-102957,2020-05-03,CUST-3064,Customer_208,PROD-149,Technology,Laptop,196.48,7,0.13,119
ORD-102958,2020-05-03,CUST-4253,Customer_212,PROD-103,Office Supplies,Monitor,75.97,7,0.08,163.27
ORD-102959,2020-05-03,CUST-5979,Customer_271,PROD-730,Technology,Phone,389.74,8,0,150.36
ORD-102960,2020-05-03,CUST-8703,Customer_263,PROD-951,Furniture,Table,257.02,4,0.05,55.54
ORD-102961,2020-05-03,CUST-9931,Customer_273,PROD-984,Technology,Monitor,465.12,7,0.12,183.03
ORD-102962,2020-05-03,CUST-2401,Customer_342,PROD-599,Technology,Printer,112.03,3,0.11,25.18
ORD-102963,2020-05-03,CUST-4259,Customer_214,PROD-775,Technology,Phone,347.3,9,0.08,43.94
ORD-102964,2020-05-03,CUST-4923,Customer_374,PROD-322,Technology,Laptop,494.73,8,0.3,-4.64
ORD-102965,2020-05-03,CUST-5214,Customer_64,PROD-969,Furniture,Laptop,336.04,9,0.13,6.73
ORD-102966,2020-05-03,CUST-4227,Customer_12,PROD-767,Furniture,Desk,43.7,2,0.08,-47.82
ORD-102967,2020-05-03,CUST-3745,Customer_210,PROD-998,Office Supplies,Phone,298.33,4,0.12,27.12
ORD-102968,2020-05-03,CUST-7091,Customer_312,PROD-361,Office Supplies,Chair,98.12,1,0.08,26.64
ORD-102969,2020-05-03,CUST-4866,Customer_174,PROD-784,Office Supplies,Printer,24.95,8,0.11,-33.18
ORD-102970,2020-05-03,CUST-6818,Customer_431,PROD-634,Office Supplies,Table,174.13,4,0.04,35.12
ORD-102971,2020-05-03,CUST-3222,Customer_256,PROD-475,Technology,Monitor,140.39,4,0,25.35
ORD-102972,2020-05-03,CUST-3792,Customer_463,PROD-160,Office Supplies,Phone,396.5,7,0.15,149.76
ORD-102973,2020-05-03,CUST-5063,Customer_101,PROD-455,Office Supplies,Laptop,193.1,6,0.15,-10.94
ORD-102974,2020-05-03,CUST-2524,Customer_16,PROD-932,Technology,Desk,369.15,3,0.05,131.27
ORD-102975,2020-05-03,CUST-9224,Customer_197,PROD-745,Furniture,Printer,17.96,8,0.25,-17.5
ORD-102976,2020-05-04,CUST-7198,Customer_258,PROD-123,Office Supplies,Table,17.26,2,0.06,74.06
ORD-102977,2020-05-04,CUST-5025,Customer_384,PROD-392,Furniture,Monitor,24.36,1,0.23,134.1
ORD-102978,2020-05-04,CUST-3566,Customer_244,PROD-656,Office Supplies,Printer,117.49,2,0.06,101.61
ORD-102979,2020-05-04,CUST-3803,Customer_348,PROD-790,Furniture,Desk,193.25,9,0.08,111.47
ORD-102980,2020-05-04,CUST-4709,Customer_249,PROD-455,Office Supplies,Laptop,307.84,5,0.08,1.59
ORD-102981,2020-05-04,CUST-7155,Customer_105,PROD-969,Furniture,Monitor,493.1,5,0.07,156.85
ORD-102982,2020-05-04,CUST-1719,Customer_182,PROD-674,Furniture,Table,183.66,6,0.29,188.03
ORD-102983,2020-05-04,CUST-7516,Customer_155,PROD-128,Office Supplies,Chair,37.27,3,0.08,-11.41
ORD-102984,2020-05-04,CUST-5579,Customer_287,PROD-456,Furniture,Desk,105.5,1,0.15,172.07
ORD-102985,2020-05-04,CUST-1972,Customer_169,PROD-464,Office Supplies,Chair,449.95,8,0.22,49.42
ORD-102986,2020-05-04,CUST-4718,Customer_420,PROD-707,Office Supplies,Phone,352.7,7,0.1,124.71
ORD-102987,2020-05-04,CUST-8395,Customer_47,PROD-508,Technology,Printer,397.2,8,0,76.68
ORD-102988,2020-05-04,CUST-5402,Customer_43,PROD-365,Office Supplies,Table,70.84,9,0.23,148.33
ORD-102989,2020-05-04,CUST-5552,Customer_321,PROD-390,Office Supplies,Laptop,76.14,2,0.09,-38.68
ORD-102990,2020-05-04,CUST-3207,Customer_306,PROD-666,Office Supplies,Chair,65,5,0.26,30.92
ORD-102991,2020-05-04,CUST-5426,Customer_221,PROD-252,Office Supplies,Laptop,430.01,2,0.15,-38.13
ORD-102992,2020-05-04,CUST-7919,Customer_1,PROD-318,Technology,Phone,112.88,8,0.19,185.42
ORD-102993,2020-05-04,CUST-9835,Customer_200,PROD-272,Technology,Chair,325.14,4,0.29,-7.46
ORD-102994,2020-05-04,CUST-9386,Customer_441,PROD-707,Technology,Laptop,262.92,4,0.26,56.14
ORD-102995,2020-05-04,CUST-9680,Customer_144,PROD-734,Technology,Laptop,276.75,8,0.24,110.36
ORD-102996,2020-05-04,CUST-3204,Customer_378,PROD-111,Furniture,Monitor,105.76,7,0.16,65.38
ORD-102997,2020-05-04,CUST-6345,Customer_28,PROD-615,Office Supplies,Phone,321.27,1,0.05,84.14
ORD-102998,2020-05-04,CUST-4276,Customer_342,PROD-461,Technology,Desk,31.12,7,0.25,1
ORD-102999,2020-05-04,CUST-2102,Customer_338,PROD-957,Office Supplies,Table,496.8,3,0.03,-33.24
ORD-103000,2020-05-05,CUST-6243,Customer_278,PROD-678,Technology,Phone,23.11,5,0.27,14.35
ORD-103001,2020-05-05,CUST-7614,Customer_41,PROD-756,Office Supplies,Chair,34.58,8,0.23,29.29
ORD-103002,2020-05-05,CUST-9707,Customer_332,PROD-576,Furniture,Chair,169.08,6,0.24,53.95
ORD-103003,2020-05-05,CUST-6223,Customer_147,PROD-676,Technology,Printer,417.5,8,0.11,23.99
ORD-103004,2020-05-05,CUST-9584,Customer_345,PROD-181,Furniture,Laptop,136.02,5,0.03,-41.05
ORD-103005,2020-05-05,CUST-1630,Customer_178,PROD-716,Furniture,Table,241.25,9,0.22,-26.35
ORD-103006,2020-05-05,CUST-7683,Customer_315,PROD-792,Office Supplies,Chair,18.81,6,0.29,118.45
ORD-103007,2020-05-05,CUST-1277,Customer_325,PROD-439,Technology,Desk,48.65,9,0.26,-34.21
ORD-103008,2020-05-05,CUST-1232,Customer_418,PROD-540,Furniture,Desk,307.9,4,0.25,-38.45
ORD-103009,2020-05-05,CUST-6690,Customer_167,PROD-716,Office Supplies,Phone,105.24,2,0.19,152.95
ORD-103010,2020-05-05,CUST-8659,Customer_123,PROD-325,Office Supplies,Chair,350.18,8,0.03,-39.69
ORD-103011,2020-05-05,CUST-1025,Customer_74,PROD-470,Office Supplies,Table,394.84,5,0.26,-32.82
ORD-103012,2020-05-05,CUST-8468,Customer_239,PROD-127,Furniture,Table,426.66,2,0.07,87.38
ORD-103013,2020-05-05,CUST-7410,Customer_249,PROD-115,Office Supplies,Chair,75.56,6,0.08,60.71
ORD-103014,2020-05-05,CUST-9652,Customer_263,PROD-376,Office Supplies,Monitor,233.2,3,0.23,191.11
ORD-103015,2020-05-05,CUST-4764,Customer_252,PROD-432,Office Supplies,Printer,474.07,1,0.22,184.21
ORD-103016,2020-05-05,CUST-7599,Customer_357,PROD-582,Furniture,Printer,388.32,6,0.02,115.05
ORD-103017,2020-05-05,CUST-6102,Customer_111,PROD-909,Office Supplies,Printer,67.31,8,0.08,-32.03
ORD-103018,2020-05-05,CUST-8006,Customer_180,PROD-665,Furniture,Monitor,256.23,1,0.25,75.8
ORD-103019,2020-05-05,CUST-4483,Customer_188,PROD-387,Office Supplies,Chair,461.97,3,0.28,-38.73
ORD-103020,2020-05-05,CUST-2994,Customer_308,PROD-213,Furniture,Phone,225.62,6,0.08,176.98
ORD-103021,2020-05-05,CUST-9682,Customer_207,PROD-137,Furniture,Monitor,420.33,3,0.23,115
ORD-103022,2020-05-05,CUST-2072,Customer_234,PROD-553,Technology,Table,252.96,7,0.15,93.47
ORD-103023,2020-05-05,CUST-7707,Customer_24,PROD-981,Technology,Phone,62.34,6,0.11,56.98
ORD-103024,2020-05-06,CUST-1215,Customer_26,PROD-841,Technology,Phone,82.45,9,0.27,77.43
ORD-103025,2020-05-06,CUST-8605,Customer_381,PROD-265,Furniture,Monitor,32.87,6,0.16,50.07
ORD-103026,2020-05-06,CUST-3606,Customer_218,PROD-793,Office Supplies,Phone,105.7,7,0.21,-25.1
ORD-103027,2020-05-06,CUST-9350,Customer_494,PROD-304,Office Supplies,Desk,447.87,2,0.18,115.25
ORD-103028,2020-05-06,CUST-5781,Customer_346,PROD-977,Furniture,Chair,328.6,4,0.19,199.1
ORD-103029,2020-05-06,CUST-4313,Customer_378,PROD-344,Office Supplies,Laptop,372.04,5,0.16,-21.88
ORD-103030,2020-05-06,CUST-8763,Customer_10,PROD-970,Furniture,Chair,314.61,2,0.16,198.55
ORD-103031,2020-05-06,CUST-6939,Customer_17,PROD-432,Office Supplies,Phone,199.4,7,0.26,174.9
ORD-103032,2020-05-06,CUST-3295,Customer_245,PROD-495,Furniture,Desk,116.26,4,0.09,173.55
ORD-103033,2020-05-06,CUST-6685,Customer_206,PROD-920,Technology,Desk,463.55,9,0.22,157.81
ORD-103034,2020-05-06,CUST-2696,Customer_258,PROD-606,Technology,Chair,262.27,8,0.08,180.89
ORD-103035,2020-05-06,CUST-2946,Customer_112,PROD-220,Office Supplies,Laptop,245.74,9,0.02,11.61
ORD-103036,2020-05-06,CUST-3783,Customer_205,PROD-358,Office Supplies,Monitor,498.09,8,0.27,59.29
ORD-103037,2020-05-06,CUST-4644,Customer_27,PROD-821,Office Supplies,Monitor,198.13,5,0.12,69.95
ORD-103038,2020-05-06,CUST-6241,Customer_457,PROD-509,Office Supplies,Phone,428.52,9,0.2,-33
ORD-103039,2020-05-06,CUST-7420,Customer_71,PROD-409,Technology,Desk,432.55,5,0.23,195.24
ORD-103040,2020-05-06,CUST-8557,Customer_176,PROD-907,Technology,Phone,124.01,8,0.24,122.36
ORD-103041,2020-05-06,CUST-3645,Customer_202,PROD-805,Furniture,Phone,56.47,4,0.07,62.89
ORD-103042,2020-05-06,CUST-7589,Customer_248,PROD-167,Office Supplies,Table,488.05,5,0.2,198.07
ORD-103043,2020-05-06,CUST-7353,Customer_118,PROD-213,Technology,Phone,218.69,4,0.23,18.05
ORD-103044,2020-05-06,CUST-2932,Customer_9,PROD-319,Furniture,Printer,11.09,2,0.04,34.26
ORD-103045,2020-05-06,CUST-2757,Customer_86,PROD-319,Furniture,Table,254.52,4,0.04,-2.29
ORD-103046,2020-05-06,CUST-6085,Customer_23,PROD-572,Furniture,Phone,313.46,5,0.11,-3.37
ORD-103047,2020-05-06,CUST-6637,Customer_455,PROD-829,Technology,Phone,390.28,6,0.09,-2.88
ORD-103048,2020-05-07,CUST-2116,Customer_240,PROD-848,Furniture,Laptop,472.04,4,0.24,102.71
ORD-103049,2020-05-07,CUST-1492,Customer_73,PROD-485,Office Supplies,Monitor,458.43,4,0.19,23.53
ORD-103050,2020-05-07,CUST-9811,Customer_27,PROD-397,Furniture,Table,470.67,6,0.15,187.93
ORD-103051,2020-05-07,CUST-8888,Customer_472,PROD-705,Furniture,Monitor,25.74,7,0.03,154.18
ORD-103052,2020-05-07,CUST-7474,Customer_349,PROD-352,Technology,Table,358.77,7,0.03,-9.7
ORD-103053,2020-05-07,CUST-5958,Customer_81,PROD-504,Furniture,Laptop,120.67,4,0.16,158.5
ORD-103054,2020-05-07,CUST-3743,Customer_84,PROD-591,Technology,Printer,101.9,5,0.26,36.41
ORD-103055,2020-05-07,CUST-8866,Customer_199,PROD-456,Technology,Table,402.16,3,0.23,6.94
ORD-103056,2020-05-07,CUST-8160,Customer_43,PROD-527,Office Supplies,Printer,214.39,5,0.26,145.52
ORD-103057,2020-05-07,CUST-6451,Customer_488,PROD-314,Furniture,Phone,459.13,5,0.17,164.25
ORD-103058,2020-05-07,CUST-6258,Customer_263,PROD-479,Office Supplies,Desk,30.79,4,0.07,190.11
ORD-103059,2020-05-07,CUST-9548,Customer_92,PROD-869,Office Supplies,Desk,403.07,6,0.01,55.05
ORD-103060,2020-05-07,CUST-8186,Customer_339,PROD-958,Furniture,Chair,77.05,5,0.28,90.53
ORD-103061,2020-05-07,CUST-7102,Customer_447,PROD-851,Furniture,Desk,96.52,8,0.14,103.73
ORD-103062,2020-05-07,CUST-1619,Customer_84,PROD-926,Technology,Desk,243.9,2,0.26,106.93
ORD-103063,2020-05-07,CUST-1882,Customer_300,PROD-313,Furniture,Laptop,203.84,6,0.22,50.54
ORD-103064,2020-05-07,CUST-9988,Customer_423,PROD-197,Technology,Chair,248.22,2,0.25,-11.91
ORD-103065,2020-05-07,CUST-4642,Customer_296,PROD-627,Office Supplies,Monitor,470.61,6,0.06,-32.39
ORD-103066,2020-05-07,CUST-2296,Customer_135,PROD-765,Office Supplies,Chair,332.12,4,0.2,176.5
ORD-103067,2020-05-07,CUST-9436,Customer_454,PROD-627,Technology,Laptop,152.25,1,0.22,41.64
ORD-103068,2020-05-07,CUST-3895,Customer_281,PROD-809,Furniture,Desk,94.73,6,0.17,-4.83
ORD-103069,2020-05-07,CUST-7593,Customer_489,PROD-719,Furniture,Desk,215.82,3,0.25,195.89
ORD-103070,2020-05-07,CUST-1929,Customer_59,PROD-634,Technology,Chair,231.3,7,0.3,150.73
ORD-103071,2020-05-07,CUST-6366,Customer_397,PROD-653,Office Supplies,Desk,304.63,3,0,195.3
ORD-103072,2020-05-08,CUST-9711,Customer_359,PROD-648,Technology,Chair,140.34,4,0.14,19.7
ORD-103073,2020-05-08,CUST-4212,Customer_488,PROD-427,Furniture,Desk,386.08,9,0.23,65.81
ORD-103074,2020-05-08,CUST-3409,Customer_342,PROD-264,Furniture,Phone,58.25,7,0.22,152.17
ORD-103075,2020-05-08,CUST-9199,Customer_241,PROD-215,Technology,Laptop,284.62,4,0.14,87.97
ORD-103076,2020-05-08,CUST-4423,Customer_465,PROD-249,Furniture,Table,315.53,2,0.25,38.74
ORD-103077,2020-05-08,CUST-7976,Customer_368,PROD-617,Office Supplies,Printer,111.35,5,0.2,-10.39
ORD-103078,2020-05-08,CUST-8594,Customer_342,PROD-131,Technology,Monitor,414.75,8,0.16,90.44
ORD-103079,2020-05-08,CUST-6158,Customer_98,PROD-756,Office Supplies,Phone,311.56,2,0.08,99.6
ORD-103080,2020-05-08,CUST-4667,Customer_62,PROD-905,Office Supplies,Desk,326.4,9,0.11,130.19
ORD-103081,2020-05-08,CUST-6973,Customer_264,PROD-392,Technology,Printer,253.89,5,0.3,147.63
ORD-103082,2020-05-08,CUST-7236,Customer_113,PROD-788,Technology,Table,455.7,6,0.27,-20.47
ORD-103083,2020-05-08,CUST-9277,Customer_429,PROD-276,Furniture,Phone,350.02,7,0.21,106.99
ORD-103084,2020-05-08,CUST-3468,Customer_146,PROD-160,Furniture,Table,197.1,9,0.26,145.36
ORD-103085,2020-05-08,CUST-7217,Customer_216,PROD-688,Technology,Laptop,126.92,7,0.04,47.25
ORD-103086,2020-05-08,CUST-4619,Customer_256,PROD-515,Technology,Printer,44.82,4,0.08,18.89
ORD-103087,2020-05-08,CUST-2636,Customer_316,PROD-482,Furniture,Table,91.03,5,0.27,69.91
ORD-103088,2020-05-08,CUST-9155,Customer_316,PROD-697,Furniture,Printer,496.41,3,0.14,27.52
ORD-103089,2020-05-08,CUST-4583,Customer_362,PROD-802,Furniture,Laptop,209.32,1,0.18,77.46
ORD-103090,2020-05-08,CUST-5009,Customer_258,PROD-106,Technology,Table,450.36,3,0.27,27.12
ORD-103091,2020-05-08,CUST-4326,Customer_194,PROD-184,Technology,Phone,93.58,1,0.12,55.68
ORD-103092,2020-05-08,CUST-9148,Customer_347,PROD-873,Furniture,Printer,218.43,5,0.14,178.78
ORD-103093,2020-05-08,CUST-3217,Customer_14,PROD-497,Office Supplies,Monitor,480.65,7,0.03,179.15
ORD-103094,2020-05-08,CUST-5967,Customer_304,PROD-870,Office Supplies,Monitor,54.65,9,0.3,198.04
ORD-103095,2020-05-08,CUST-3369,Customer_103,PROD-492,Furniture,Monitor,301.05,4,0.29,71.53
ORD-103096,2020-05-09,CUST-4638,Customer_245,PROD-146,Technology,Table,460.39,1,0.09,-7.99
ORD-103097,2020-05-09,CUST-6722,Customer_245,PROD-440,Technology,Laptop,475.34,7,0.26,172.26
ORD-103098,2020-05-09,CUST-5444,Customer_312,PROD-597,Office Supplies,Monitor,424.54,3,0.22,99.21
ORD-103099,2020-05-09,CUST-8618,Customer_268,PROD-705,Furniture,Table,429.41,1,0.04,136.93
ORD-103100,2020-05-09,CUST-4947,Customer_224,PROD-577,Office Supplies,Table,329.57,4,0.01,-9.35
ORD-103101,2020-05-09,CUST-2676,Customer_220,PROD-525,Office Supplies,Phone,118.01,9,0,29.92
ORD-103102,2020-05-09,CUST-2196,Customer_311,PROD-525,Furniture,Desk,368.03,6,0.02,18.8
ORD-103103,2020-05-09,CUST-3787,Customer_412,PROD-835,Office Supplies,Chair,489.41,6,0.19,89.94
ORD-103104,2020-05-09,CUST-8432,Customer_366,PROD-890,Technology,Desk,267.71,7,0.15,199.29
